"id_barrier","id_links","type","pass_u","pass_d","num","den","index","index_bl","d_index","source","lon","lat","geometry"
1110,664,"dam",0,0,149879.186921405,5225437.09253873,0.028682612433592,0.0286814636731808,0.0040052363586213,"1",-664251.133000001,-1002624.855,c(-664251.133000001, -1002624.855)
1111,665,"dam",0,0,149944.578317684,5225437.09253873,0.028695126486507,0.0286814636731808,0.0476363880236184,"1",-671243.463,-994955.752999999,c(-671243.463, -994955.752999999)
1112,666,"dam",0,0,149876.692930761,5225437.09253873,0.0286821351547349,0.0286814636731808,0.00234116906222492,"1",-665621.289999999,-1000731.44,c(-665621.289999999, -1000731.44)
1113,667,"dam",0,0,149874.693345217,5225437.09253873,0.0286817524909483,0.0286814636731808,0.00100698406058651,"1",-665684.239999998,-1000291.53,c(-665684.239999998, -1000291.53)
1115,668,"dam",0,0,149879.97615191,5225437.09253873,0.0286827634698579,0.0286814636731808,0.00453183523639114,"1",-659163.32,-1004786.79,c(-659163.32, -1004786.79)
1116,669,"dam",0,0,149894.105477857,5225437.09253873,0.0286854674208761,0.0286814636731808,0.0139593562617877,"1",-663576.995000001,-1004318.186,c(-663576.995000001, -1004318.186)
1117,670,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-669074.780000001,-995723.539999999,c(-669074.780000001, -995723.539999999)
1118,671,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-664102.120000001,-993925.300000001,c(-664102.120000001, -993925.300000001)
1119,672,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-666698.535,-994562.48,c(-666698.535, -994562.48)
1120,673,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-666899.984000001,-994774.934,c(-666899.984000001, -994774.934)
1122,674,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-666018.745000001,-975463.074000001,c(-666018.745000001, -975463.074000001)
1123,675,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-665198.579999998,-976864.760000002,c(-665198.579999998, -976864.760000002)
1124,676,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-665159.877999999,-976546.629999999,c(-665159.877999999, -976546.629999999)
1125,677,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-663154.57,-980931.02,c(-663154.57, -980931.02)
1126,678,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-663573.434999999,-981464.629999999,c(-663573.434999999, -981464.629999999)
1127,679,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-662813.248,-984753.921999998,c(-662813.248, -984753.921999998)
1128,680,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-663180.936000001,-984356.708000001,c(-663180.936000001, -984356.708000001)
1129,681,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-661640.693,-987173.489,c(-661640.693, -987173.489)
1130,682,"dam",0,0,154941.276564451,5225437.09253873,0.0296513523788637,0.0286814636731808,3.38158720466503,"1",-661442.565000001,-992343.796,c(-661442.565000001, -992343.796)
1131,683,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-661530.111000001,-991552.732000001,c(-661530.111000001, -991552.732000001)
1132,684,"dam",0,0,149886.073172574,5225437.09253873,0.0286839302661575,0.0286814636731808,0.008599955025817,"1",-658583.063999999,-993830.434,c(-658583.063999999, -993830.434)
1133,685,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-657562.793000001,-992703.565000001,c(-657562.793000001, -992703.565000001)
1134,686,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-655969.596000001,-988257.454999998,c(-655969.596000001, -988257.454999998)
1135,687,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-657523.657000002,-993084.206999999,c(-657523.657000002, -993084.206999999)
1136,688,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-657886.384,-993552.892999999,c(-657886.384, -993552.892999999)
1137,689,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-655946.015000001,-987817.363000002,c(-655946.015000001, -987817.363000002)
1138,690,"dam",0,0,149894.828164834,5225437.09253873,0.0286856057226035,0.0286814636731808,0.0144415552494664,"1",-657811.427999999,-990751.550000001,c(-657811.427999999, -990751.550000001)
1139,691,"dam",0,0,149876.075569546,5225437.09253873,0.0286820170093617,0.0286814636731808,0.00192924666328444,"1",-657577.302000001,-992404.416999999,c(-657577.302000001, -992404.416999999)
1140,692,"dam",0,0,149874.737600768,5225437.09253873,0.0286817609602019,0.0286814636731808,0.00103651272634094,"1",-657665.771000002,-991809.546999998,c(-657665.771000002, -991809.546999998)
1143,693,"dam",0,0,150137.062092811,5225437.09253873,0.0287319624050565,0.0286814636731808,0.176067485436384,"1",-660847.704,-992658.497000001,c(-660847.704, -992658.497000001)
1144,694,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-659269.521000002,-993385.589000002,c(-659269.521000002, -993385.589000002)
1145,695,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-662326.066,-990125.263999999,c(-662326.066, -990125.263999999)
1146,696,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-661649.25,-988608.399999999,c(-661649.25, -988608.399999999)
1147,697,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-662216.092999998,-989931.894000001,c(-662216.092999998, -989931.894000001)
1148,698,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-647294.730999999,-1060118.945,c(-647294.730999999, -1060118.945)
1149,699,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-653300.612,-1059749.712,c(-653300.612, -1059749.712)
1150,700,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-651761.592999998,-990336.991999999,c(-651761.592999998, -990336.991999999)
1151,701,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-651274.844000001,-991461.504999999,c(-651274.844000001, -991461.504999999)
1152,702,"dam",0,0,149880.465157646,5225437.09253873,0.0286828570516439,0.0286814636731808,0.00485811490973675,"1",-651292.18,-992035.578000002,c(-651292.18, -992035.578000002)
1154,703,"dam",0,0,149876.103037482,5225437.09253873,0.0286820222659433,0.0286814636731808,0.00194757411576294,"1",-650773.692000002,-995202.807,c(-650773.692000002, -995202.807)
1155,704,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-650621.491999999,-996683.329999998,c(-650621.491999999, -996683.329999998)
1156,705,"dam",0,0,149876.285369566,5225437.09253873,0.028682057159117,0.0286814636731808,0.00206923169232828,"1",-651500.344000001,-998334.162999999,c(-651500.344000001, -998334.162999999)
1157,706,"dam",0,0,149877.238226958,5225437.09253873,0.0286822395089138,0.0286814636731808,0.00270500746356415,"1",-650782.403000001,-996984.271000002,c(-650782.403000001, -996984.271000002)
1158,707,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-651861.397999998,-990049.473999999,c(-651861.397999998, -990049.473999999)
1159,708,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-651520.159000002,-990778.061999999,c(-651520.159000002, -990778.061999999)
1160,709,"dam",0,0,149893.193318855,5225437.09253873,0.0286852928595932,0.0286814636731808,0.0133507357085415,"1",-651563.337000001,-999113.884,c(-651563.337000001, -999113.884)
1161,710,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-651413.602000002,-998419.526000001,c(-651413.602000002, -998419.526000001)
1162,711,"dam",0,0,149875.057644159,5225437.09253873,0.0286818222074019,0.0286814636731808,0.00125005552413112,"1",-650909.350000001,-995907.414000001,c(-650909.350000001, -995907.414000001)
1163,712,"dam",0,0,149879.370365817,5225437.09253873,0.0286826475396338,0.0286814636731808,0.00412763611523729,"1",-651440.309999999,-993513.440000001,c(-651440.309999999, -993513.440000001)
1164,713,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-650983.631000001,-994409.335000001,c(-650983.631000001, -994409.335000001)
1165,714,"dam",0,0,149910.525642913,5225437.09253873,0.0286886097733272,0.0286814636731808,0.0249153956291039,"1",-647057.421999998,-1001836.013,c(-647057.421999998, -1001836.013)
1166,715,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-647478.27,-1002442.48,c(-647478.27, -1002442.48)
1167,716,"dam",0,0,149947.607921409,5225437.09253873,0.0286957062664702,0.0286814636731808,0.0496578328485142,"1",-649169.504000001,-1001543.588,c(-649169.504000001, -1001543.588)
1168,717,"dam",0,0,149900.307951024,5225437.09253873,0.0286866543977847,0.0286814636731808,0.0180978372061152,"1",-646639.221999999,-1003427.642,c(-646639.221999999, -1003427.642)
1169,718,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-648048.417139795,-1002392.7654981,c(-648048.417139795, -1002392.7654981)
1171,719,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-646926.916999999,-1078348.583,c(-646926.916999999, -1078348.583)
1172,720,"dam",0,0,149873.348345522,5225437.09253873,0.0286814950962709,0.0286814636731808,0.000109558879049197,"1",-646187.745999999,-1073693.555,c(-646187.745999999, -1073693.555)
1173,721,"dam",0,0,149873.444300817,5225437.09253873,0.0286815134593845,0.0286814636731808,0.000173583204457027,"1",-645877.761999998,-1073334.42,c(-645877.761999998, -1073334.42)
1177,722,"dam",0,0,149873.337413519,5225437.09253873,0.0286814930041966,0.0286814636731808,0.000102264710599241,"1",-646593.598000001,-1077858.729,c(-646593.598000001, -1077858.729)
1178,723,"dam",0,0,149874.347683871,5225437.09253873,0.0286816863412006,0.0286814636731808,0.000776348174866499,"1",-645834.752999999,-1076718.039,c(-645834.752999999, -1076718.039)
1179,724,"dam",0,0,149875.790106439,5225437.09253873,0.0286819623798443,0.0286814636731808,0.00173877689495004,"1",-646868.252,-1078485.515,c(-646868.252, -1078485.515)
1170,725,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-646899.300999999,-1078409.809,c(-646899.300999999, -1078409.809)
1180,726,"dam",0,0,149873.643586399,5225437.09253873,0.0286815515969755,0.0286814636731808,0.000306552676915013,"1",-646277.261999998,-1074087.231,c(-646277.261999998, -1074087.231)
1181,727,"dam",0,0,149873.772026074,5225437.09253873,0.0286815761766753,0.0286814636731808,0.000392251580211071,"1",-646357.947999999,-1074616.782,c(-646357.947999999, -1074616.782)
1182,728,"dam",0,0,149873.800111645,5225437.09253873,0.0286815815514546,0.0286814636731808,0.000410991137365961,"1",-646220.989999998,-1075090.39,c(-646220.989999998, -1075090.39)
1183,729,"dam",0,0,149918.714810576,5225437.09253873,0.0286901769470427,0.0286814636731808,0.0303794602714496,"1",-643322.438999999,-1068307.493,c(-643322.438999999, -1068307.493)
1186,730,"dam",0,0,149874.059002934,5225437.09253873,0.028681631095882,0.0286814636731808,0.000583731371256162,"1",-644343.745999999,-1068825.927,c(-644343.745999999, -1068825.927)
1187,731,"dam",0,0,149873.57368182,5225437.09253873,0.0286815382192277,0.0286814636731808,0.00025991019065368,"1",-644702.550000001,-1068857.86,c(-644702.550000001, -1068857.86)
1188,732,"dam",0,0,149874.255751951,5225437.09253873,0.0286816687480464,0.0286814636731808,0.000715008368861432,"1",-645217.460000001,-1068853.73,c(-645217.460000001, -1068853.73)
1189,733,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-645767.120000001,-1069015.65,c(-645767.120000001, -1069015.65)
1190,734,"dam",0,0,149875.097145714,5225437.09253873,0.0286818297668757,0.0286814636731808,0.0012764121771683,"1",-645944.879000001,-1069332.894,c(-645944.879000001, -1069332.894)
1191,735,"dam",0,0,149873.860223581,5225437.09253873,0.028681593055169,0.0286814636731808,0.000451099670689647,"1",-646250.453000002,-1070171.254,c(-646250.453000002, -1070171.254)
1192,736,"dam",0,0,149873.607201023,5225437.09253873,0.0286815446338497,0.0286814636731808,0.000282275234576441,"1",-646595.530000001,-1070248.09,c(-646595.530000001, -1070248.09)
1193,737,"dam",0,0,149874.997455354,5225437.09253873,0.028681810688977,0.0286814636731808,0.00120989570164381,"1",-647114.787,-1070305.408,c(-647114.787, -1070305.408)
1194,738,"dam",0,0,149874.203656093,5225437.09253873,0.0286816587783814,0.0286814636731808,0.000680248409775767,"1",-647007.594999999,-1071399.064,c(-647007.594999999, -1071399.064)
1195,739,"dam",0,0,149873.313775671,5225437.09253873,0.0286814884805849,0.0286814636731808,8.64928107052479e-05,"1",-646831.27,-1071684.09,c(-646831.27, -1071684.09)
1196,740,"dam",0,0,149873.461934581,5225437.09253873,0.0286815168339854,0.0286814636731808,0.000185348994716622,"1",-646721.859999999,-1071843.25,c(-646721.859999999, -1071843.25)
1197,741,"dam",0,0,149873.785376506,5225437.09253873,0.0286815787315681,0.0286814636731808,0.00040115939894364,"1",-646244.300000001,-1072360.32,c(-646244.300000001, -1072360.32)
1198,742,"dam",0,0,149873.561913781,5225437.09253873,0.02868153596716,0.0286814636731808,0.000252058193288715,"1",-645991.379999999,-1072675.27,c(-645991.379999999, -1072675.27)
1199,743,"dam",0,0,149873.564621517,5225437.09253873,0.0286815364853435,0.0286814636731808,0.000253864877800831,"1",-645841.379999999,-1072988.77,c(-645841.379999999, -1072988.77)
1200,744,"dam",0,0,149873.304962026,5225437.09253873,0.028681486793904,0.0286814636731808,8.06120755890981e-05,"1",-646052.232999999,-1073555.018,c(-646052.232999999, -1073555.018)
1201,745,"dam",0,0,149873.389137819,5225437.09253873,0.0286815029027561,0.0286814636731808,0.000136776755041,"1",-646376.583999999,-1075556.279,c(-646376.583999999, -1075556.279)
1204,746,"dam",0,0,149873.633745309,5225437.09253873,0.0286815497136708,0.0286814636731808,0.000299986398897828,"1",-646445.136999998,-1075710.845,c(-646445.136999998, -1075710.845)
1205,747,"dam",0,0,149874.132852734,5225437.09253873,0.0286816452286328,0.0286814636731808,0.000633006230309889,"1",-645954.350000001,-1077020.97,c(-645954.350000001, -1077020.97)
1206,748,"dam",0,0,149873.495124892,5225437.09253873,0.0286815231856666,0.0286814636731808,0.000207494591266241,"1",-646460.342,-1077805.823,c(-646460.342, -1077805.823)
1207,749,"dam",0,0,149873.516491244,5225437.09253873,0.0286815272745785,0.0286814636731808,0.000221750878670867,"1",-646893.363000002,-1078181.844,c(-646893.363000002, -1078181.844)
1208,750,"dam",0,0,149878.366045575,5225437.09253873,0.0286824553413115,0.0286814636731808,0.00345752274717568,"1",-647772.370000001,-1080793.83,c(-647772.370000001, -1080793.83)
1209,751,"dam",0,0,149875.844552214,5225437.09253873,0.0286819727992168,0.0286814636731808,0.00177510479154639,"1",-648354.02,-1080745.98,c(-648354.02, -1080745.98)
1211,752,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-647996.758000001,-997055.048999999,c(-647996.758000001, -997055.048999999)
1212,753,"dam",0,0,149884.227024065,5225437.09253873,0.0286835769658544,0.0286814636731808,0.00736814793589338,"1",-647993.331,-997400.462000001,c(-647993.331, -997400.462000001)
1213,754,"dam",0,0,149875.362014198,5225437.09253873,0.0286818804551684,0.0286814636731808,0.00145314057986199,"1",-648125.640000001,-996353.921999998,c(-648125.640000001, -996353.921999998)
1214,755,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-643291.524,-1047510.777,c(-643291.524, -1047510.777)
1215,756,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-646713.094999999,-1062136.485,c(-646713.094999999, -1062136.485)
1216,757,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-646617.634,-1063233.481,c(-646617.634, -1063233.481)
1217,758,"dam",0,0,150178.273500826,5225437.09253873,0.0287398490961189,0.0286814636731808,0.203565004922302,"1",-646178.192000002,-1063546.544,c(-646178.192000002, -1063546.544)
1221,759,"dam",0,0,149877.708807073,5225437.09253873,0.0286823295645601,0.0286814636731808,0.00301899299556988,"1",-644742.793000001,-1063845.363,c(-644742.793000001, -1063845.363)
1222,760,"dam",0,0,149878.618315472,5225437.09253873,0.0286825036185929,0.0286814636731808,0.00362584498463685,"1",-643607.300000001,-1063704.99,c(-643607.300000001, -1063704.99)
1223,761,"dam",0,0,149877.943664328,5225437.09253873,0.0286823745095573,0.0286814636731808,0.0031756969828245,"1",-642276.603,-1064551.617,c(-642276.603, -1064551.617)
1224,762,"dam",0,0,149919.99752292,5225437.09253873,0.0286904224216931,0.0286814636731808,0.0312353254155559,"1",-642118.434999999,-1065362.444,c(-642118.434999999, -1065362.444)
1225,763,"dam",0,0,149877.020694298,5225437.09253873,0.0286821978793513,0.0286814636731808,0.00255986297937781,"1",-645465.234000001,-1004252.392,c(-645465.234000001, -1004252.392)
1226,764,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-644147.460000001,-1005183.456,c(-644147.460000001, -1005183.456)
1227,765,"dam",0,0,149879.768610743,5225437.09253873,0.0286827237523828,0.0286814636731808,0.00439335738332952,"1",-645370.316,-1004718.964,c(-645370.316, -1004718.964)
1228,766,"dam",0,0,149881.069825873,5225437.09253873,0.0286829727679403,0.0286814636731808,0.00526156815651507,"1",-639745.18,-1017297.82,c(-639745.18, -1017297.82)
1229,767,"dam",0,0,149885.339592628,5225437.09253873,0.0286837898798256,0.0286814636731808,0.00811048791417977,"1",-641332.414999999,-1015780.648,c(-641332.414999999, -1015780.648)
1230,768,"dam",0,0,149952.468620667,5225437.09253873,0.028696636466025,0.0286814636731808,0.0529010409549624,"1",-643687.100000001,-1009687.31,c(-643687.100000001, -1009687.31)
1233,769,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-639687.989999998,-1016720.33,c(-639687.989999998, -1016720.33)
1234,770,"dam",0,0,149884.870303612,5225437.09253873,0.0286837000712588,0.0286814636731808,0.00779736384252204,"1",-639586.629999999,-1018321.52,c(-639586.629999999, -1018321.52)
1235,771,"dam",0,0,150060.456910697,5225437.09253873,0.0287173023525562,0.0286814636731808,0.124954150819273,"1",-636854.592999998,-1019431.544,c(-636854.592999998, -1019431.544)
1236,772,"dam",0,0,149899.989256744,5225437.09253873,0.0286865934087662,0.0286814636731808,0.0178851945766648,"1",-642340.688999999,-1014353.429,c(-642340.688999999, -1014353.429)
1237,773,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-642276.111000001,-1014480.522,c(-642276.111000001, -1014480.522)
1238,774,"dam",0,0,149944.635601161,5225437.09253873,0.0286951374489347,0.0286814636731808,0.0476746093214505,"1",-643674.127999999,-1005359.229,c(-643674.127999999, -1005359.229)
1239,775,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-643511.890000001,-1007804.77,c(-643511.890000001, -1007804.77)
1240,776,"dam",0,0,149948.763259903,5225437.09253873,0.0286959273653894,0.0286814636731808,0.0504287102409896,"1",-635689.02,-1072866.25,c(-635689.02, -1072866.25)
1241,777,"dam",0,0,149873.592556661,5225437.09253873,0.0286815418313353,0.0286814636731808,0.000272504065142957,"1",-636176.91,-1075055.18,c(-636176.91, -1075055.18)
1242,778,"dam",0,0,149873.801280959,5225437.09253873,0.028681581775228,0.0286814636731808,0.000411771339429253,"1",-636510.160999998,-1075395.618,c(-636510.160999998, -1075395.618)
1244,779,"dam",0,0,149873.287210942,5225437.09253873,0.0286814833968516,0.0286814636731808,6.87680063468482e-05,"1",-636287.418000001,-1075139.813,c(-636287.418000001, -1075139.813)
1245,780,"dam",0,0,149876.883587773,5225437.09253873,0.0286821716410629,0.0286814636731808,0.00246838128692239,"1",-636986.75,-1079124.92,c(-636986.75, -1079124.92)
1246,781,"dam",0,0,149881.865233165,5225437.09253873,0.0286831249862672,0.0286814636731808,0.00579228837580368,"1",-637239.989999998,-1079794.23,c(-637239.989999998, -1079794.23)
1247,782,"dam",0,0,149874.575205333,5225437.09253873,0.0286817298823356,0.0286814636731808,0.000928157495217462,"1",-636714.309999999,-1075914.51,c(-636714.309999999, -1075914.51)
1248,783,"dam",0,0,149877.766982509,5225437.09253873,0.0286823406976835,0.0286814636731808,0.00305780943645586,"1",-636340.171,-1077736.478,c(-636340.171, -1077736.478)
1249,784,"dam",0,0,149873.908916846,5225437.09253873,0.0286816023736746,0.0286814636731808,0.00048358931528784,"1",-636868.140000001,-1076558.794,c(-636868.140000001, -1076558.794)
1250,785,"dam",0,0,149874.190734494,5225437.09253873,0.028681656305555,0.0286814636731808,0.00067162672152161,"1",-636814.982000001,-1076920.874,c(-636814.982000001, -1076920.874)
1252,786,"dam",0,0,149873.220554668,5225437.09253873,0.0286814706407371,0.0286814636731808,2.42928893716662e-05,"1",-635953.072999999,-1084888.101,c(-635953.072999999, -1084888.101)
1253,787,"dam",0,0,149873.369110195,5225437.09253873,0.0286814990700386,0.0286814636731808,0.000123413707803073,"1",-635761.920000002,-1084895.76,c(-635761.920000002, -1084895.76)
1254,788,"dam",0,0,149873.709703246,5225437.09253873,0.028681564249859,0.0286814636731808,0.000350667871605557,"1",-633749.175000001,-1091171.838,c(-633749.175000001, -1091171.838)
1255,789,"dam",0,0,149873.337788026,5225437.09253873,0.0286814930758666,0.0286814636731808,0.000102514593146579,"1",-633661.309999999,-1090949.39,c(-633661.309999999, -1090949.39)
1257,790,"dam",0,0,149873.344610285,5225437.09253873,0.0286814943814529,0.0286814636731808,0.000107066614185349,"1",-634483.528999999,-1091645.273,c(-634483.528999999, -1091645.273)
1258,791,"dam",0,0,149873.212638233,5225437.09253873,0.0286814691257565,0.0286814636731808,1.90108000623174e-05,"1",-634586.43,-1091725.57,c(-634586.43, -1091725.57)
1259,792,"dam",0,0,149876.010065934,5225437.09253873,0.028682004473834,0.0286814636731808,0.00188554063828973,"1",-633597.600000001,-1090701.42,c(-633597.600000001, -1090701.42)
1260,793,"dam",0,0,149873.261602473,5225437.09253873,0.0286814784961191,0.0286814636731808,5.16812478386655e-05,"1",-634922.640000001,-1085579.91,c(-634922.640000001, -1085579.91)
1261,794,"dam",0,0,149873.305238234,5225437.09253873,0.0286814868467624,0.0286814636731808,8.07963702099963e-05,"1",-635591.300000001,-1085270.12,c(-635591.300000001, -1085270.12)
1262,795,"dam",0,0,149873.292838737,5225437.09253873,0.0286814844738514,0.0286814636731808,7.25230443017314e-05,"1",-635522.23,-1085358.882,c(-635522.23, -1085358.882)
1263,796,"dam",0,0,149887.261480549,5225437.09253873,0.0286841576744975,0.0286814636731808,0.00939283067072774,"1",-634009.989999998,-1086814.58,c(-634009.989999998, -1086814.58)
1264,797,"dam",0,0,149873.339017796,5225437.09253873,0.0286814933112096,0.0286814636731808,0.000103335133625474,"1",-634832.436999999,-1085954.372,c(-634832.436999999, -1085954.372)
1265,798,"dam",0,0,149873.305756993,5225437.09253873,0.0286814869460381,0.0286814636731808,8.11425021467862e-05,"1",-635179.289999999,-1085478.07,c(-635179.289999999, -1085478.07)
1266,799,"dam",0,0,149873.865003227,5225437.09253873,0.0286815939698571,0.0286814636731808,0.000454288797032252,"1",-634782.16,-1086173.13,c(-634782.16, -1086173.13)
1267,800,"dam",0,0,149873.234589599,5225437.09253873,0.0286814733266236,0.0286814636731808,3.36574271923421e-05,"1",-636812.949000001,-1083917.448,c(-636812.949000001, -1083917.448)
1268,801,"dam",0,0,149873.79924798,5225437.09253873,0.0286815813861736,0.0286814636731808,0.0004104148731886,"1",-636390.920000002,-1084428.75,c(-636390.920000002, -1084428.75)
1269,802,"dam",0,0,149873.233990099,5225437.09253873,0.0286814732118962,0.0286814636731808,3.32574220664887e-05,"1",-635053.640000001,-1085504.55,c(-635053.640000001, -1085504.55)
1271,803,"dam",0,0,149873.188743718,5225437.09253873,0.0286814645530262,0.0286814636731808,3.06764464350696e-06,"1",-636016.760000002,-1084772.36,c(-636016.760000002, -1084772.36)
1270,804,"dam",0,0,149873.215992144,5225437.09253873,0.0286814697675998,0.0286814636731808,2.12486330265009e-05,"1",-636023.129999999,-1084742.74,c(-636023.129999999, -1084742.74)
1251,805,"dam",0,0,149873.198285364,5225437.09253873,0.0286814663790258,0.0286814636731808,9.43412456453375e-06,"1",-635998.27,-1084843.35,c(-635998.27, -1084843.35)
1273,806,"dam",0,0,149874.644846276,5225437.09253873,0.0286817432096309,0.0286814636731808,0.000974624075100104,"1",-637199.239999998,-1082679.12,c(-637199.239999998, -1082679.12)
1274,807,"dam",0,0,149873.679570646,5225437.09253873,0.0286815584833367,0.0286814636731808,0.000330562473838724,"1",-636864.436999999,-1083772.523,c(-636864.436999999, -1083772.523)
1275,808,"dam",0,0,149873.373092797,5225437.09253873,0.0286814998321954,0.0286814636731808,0.000126071022771087,"1",-636765.129999999,-1084065.91,c(-636765.129999999, -1084065.91)
1276,809,"dam",0,0,149878.692679553,5225437.09253873,0.0286825178497624,0.0286814636731808,0.00367546298761585,"1",-635384.313999999,-1074253.633,c(-635384.313999999, -1074253.633)
1277,810,"dam",0,0,149873.319872683,5225437.09253873,0.0286814896473796,0.0286814636731808,9.05609248659164e-05,"1",-634734.809999999,-1085673.84,c(-634734.809999999, -1085673.84)
1256,811,"dam",0,0,149873.192053427,5225437.09253873,0.0286814651864103,0.0286814636731808,5.27598427736932e-06,"1",-634556.030000001,-1091691.79,c(-634556.030000001, -1091691.79)
1278,812,"dam",0,0,149873.649761269,5225437.09253873,0.0286815527786698,0.0286814636731808,0.000310672739739284,"1",-637075.386,-1082755.391,c(-637075.386, -1082755.391)
1279,813,"dam",0,0,150976.593205022,5225437.09253873,0.0288926247759442,0.0286814636731808,0.736228475539046,"1",-641578.796,-1042555.156,c(-641578.796, -1042555.156)
1280,814,"dam",0,0,152222.29151515,5225437.09253873,0.0291310159933806,0.0286814636731808,1.56739671769328,"1",-632907.811000001,-1043940.381,c(-632907.811000001, -1043940.381)
1281,815,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-641128.546,-1042718.523,c(-641128.546, -1042718.523)
1282,816,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-638951.807999998,-1042438.062,c(-638951.807999998, -1042438.062)
1283,817,"dam",0,0,149980.423574068,5225437.09253873,0.0287019862488099,0.0286814636731808,0.0715534460269171,"1",-636662.469000001,-1032602.069,c(-636662.469000001, -1032602.069)
1284,818,"dam",0,0,149958.715101238,5225437.09253873,0.0286978318646989,0.0286814636731808,0.0570688849934488,"1",-640939.829999998,-1037060.13,c(-640939.829999998, -1037060.13)
1285,819,"dam",0,0,149873.801476955,5225437.09253873,0.028681581812736,0.0286814636731808,0.0004119021138968,"1",-635953.587000001,-992506.096000001,c(-635953.587000001, -992506.096000001)
1286,820,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-636711.041000001,-995915.664000001,c(-636711.041000001, -995915.664000001)
