"id_barrier","id_links","type","pass_u","pass_d","num","den","index","index_bl","d_index","source","lon","lat","geometry"
862,442,"dam",0,0,NA,NA,NA,NA,NA,NA,-729220.190000001,-964420.620000001,c(-729220.190000001, -964420.620000001)
825,443,"dam",0,0,NA,NA,NA,NA,NA,NA,-730306.760000002,-964154.34,c(-730306.760000002, -964154.34)
866,444,"dam",1,1,NA,NA,NA,NA,NA,NA,-729801.359999999,-964259.379999999,c(-729801.359999999, -964259.379999999)
867,445,"dam",0,0,NA,NA,NA,NA,NA,NA,-723395.98,-963670.93,c(-723395.98, -963670.93)
868,446,"dam",1,1,NA,NA,NA,NA,NA,NA,-723181.93,-963295.609999999,c(-723181.93, -963295.609999999)
869,447,"dam",1,1,NA,NA,NA,NA,NA,NA,-726055.659573094,-964089.943055872,c(-726055.659573094, -964089.943055872)
870,448,"dam",0,0,NA,NA,NA,NA,NA,NA,-724334.390000001,-963821.633000001,c(-724334.390000001, -963821.633000001)
871,449,"dam",1,1,NA,NA,NA,NA,NA,NA,-728714.640000001,-963797.510000002,c(-728714.640000001, -963797.510000002)
872,450,"dam",1,1,NA,NA,NA,NA,NA,NA,-722389.359999999,-963157.550000001,c(-722389.359999999, -963157.550000001)
854,451,"dam",0,0,NA,NA,NA,NA,NA,NA,-730041.186999999,-962844.351,c(-730041.186999999, -962844.351)
874,452,"dam",1,1,NA,NA,NA,NA,NA,NA,-724155.739999998,-963868.949999999,c(-724155.739999998, -963868.949999999)
875,453,"dam",0,0,NA,NA,NA,NA,NA,NA,-726775.530000001,-963865.66,c(-726775.530000001, -963865.66)
876,454,"dam",1,1,NA,NA,NA,NA,NA,NA,-728550.671999998,-963867.704999998,c(-728550.671999998, -963867.704999998)
877,455,"dam",0,0,NA,NA,NA,NA,NA,NA,-729694.5,-964167.370000001,c(-729694.5, -964167.370000001)
878,456,"dam",0,0,NA,NA,NA,NA,NA,NA,-721399.390000001,-962735.93,c(-721399.390000001, -962735.93)
879,457,"dam",0,0,NA,NA,NA,NA,NA,NA,-721270.212000001,-962049.515000001,c(-721270.212000001, -962049.515000001)
880,458,"dam",0,0,NA,NA,NA,NA,NA,NA,-722710.940000001,-963275.879999999,c(-722710.940000001, -963275.879999999)
881,459,"dam",1,1,NA,NA,NA,NA,NA,NA,-727881.989999998,-964085.219999999,c(-727881.989999998, -964085.219999999)
882,460,"dam",0,0,NA,NA,NA,NA,NA,NA,-727435.34,-963949.359999999,c(-727435.34, -963949.359999999)
883,461,"dam",0,0,NA,NA,NA,NA,NA,NA,-727328.712683244,-963989.929560305,c(-727328.712683244, -963989.929560305)
884,462,"dam",0,0,NA,NA,NA,NA,NA,NA,-723642.149999999,-963613.120000001,c(-723642.149999999, -963613.120000001)
885,463,"dam",0,0,NA,NA,NA,NA,NA,NA,-723533.050000001,-963658.219999999,c(-723533.050000001, -963658.219999999)
886,464,"dam",0,0,NA,NA,NA,NA,NA,NA,-727116.93,-963855.609999999,c(-727116.93, -963855.609999999)
887,465,"dam",0,0,NA,NA,NA,NA,NA,NA,-725304.43,-963974.780000001,c(-725304.43, -963974.780000001)
888,466,"dam",0,0,NA,NA,NA,NA,NA,NA,-721217.140000001,-961739.199999999,c(-721217.140000001, -961739.199999999)
890,467,"dam",0,0,NA,NA,NA,NA,NA,NA,-724995.190000001,-963797.489999998,c(-724995.190000001, -963797.489999998)
891,468,"dam",0,0,NA,NA,NA,NA,NA,NA,-726530.307999998,-984433.815000001,c(-726530.307999998, -984433.815000001)
892,469,"dam",0,0,NA,NA,NA,NA,NA,NA,-728171.809999999,-982611.890000001,c(-728171.809999999, -982611.890000001)
893,470,"dam",0,0,NA,NA,NA,NA,NA,NA,-728557.829999998,-980195.510000002,c(-728557.829999998, -980195.510000002)
894,471,"dam",0,0,NA,NA,NA,NA,NA,NA,-728433.699999999,-980250.02,c(-728433.699999999, -980250.02)
895,472,"dam",0,0,NA,NA,NA,NA,NA,NA,-728245.034000002,-979496.570999999,c(-728245.034000002, -979496.570999999)
897,473,"dam",0,0,NA,NA,NA,NA,NA,NA,-727094.530000001,-983467.329999998,c(-727094.530000001, -983467.329999998)
898,474,"dam",1,1,NA,NA,NA,NA,NA,NA,-726213.68,-976304.618999999,c(-726213.68, -976304.618999999)
899,475,"dam",1,1,NA,NA,NA,NA,NA,NA,-726321.605,-976210.173,c(-726321.605, -976210.173)
900,476,"dam",1,1,NA,NA,NA,NA,NA,NA,-726077.260000002,-974825.559999999,c(-726077.260000002, -974825.559999999)
901,477,"dam",0,0,NA,NA,NA,NA,NA,NA,-725877.592,-975967.136,c(-725877.592, -975967.136)
902,478,"dam",0,0,NA,NA,NA,NA,NA,NA,-727414.190000001,-973704.359999999,c(-727414.190000001, -973704.359999999)
903,479,"dam",1,1,NA,NA,NA,NA,NA,NA,-726339.34,-978725.379999999,c(-726339.34, -978725.379999999)
904,480,"dam",1,1,NA,NA,NA,NA,NA,NA,-725809.727000002,-978470.851,c(-725809.727000002, -978470.851)
905,481,"dam",0,0,NA,NA,NA,NA,NA,NA,-724755.289999999,-978586.18,c(-724755.289999999, -978586.18)
907,482,"dam",1,1,NA,NA,NA,NA,NA,NA,-704232.274,-1011526.683,c(-704232.274, -1011526.683)
908,483,"dam",1,1,NA,NA,NA,NA,NA,NA,-708482.331999999,-1021005.493,c(-708482.331999999, -1021005.493)
909,484,"dam",1,1,NA,NA,NA,NA,NA,NA,-709435.699999999,-1022556.595,c(-709435.699999999, -1022556.595)
910,485,"dam",1,1,NA,NA,NA,NA,NA,NA,-710923.16,-1024496.33,c(-710923.16, -1024496.33)
911,486,"dam",1,1,NA,NA,NA,NA,NA,NA,-711860.226,-1024909.347,c(-711860.226, -1024909.347)
912,487,"dam",1,1,NA,NA,NA,NA,NA,NA,-717691.316,-1033549.871,c(-717691.316, -1033549.871)
913,488,"dam",1,1,NA,NA,NA,NA,NA,NA,-701115.499000002,-1004069.77,c(-701115.499000002, -1004069.77)
914,489,"dam",1,1,NA,NA,NA,NA,NA,NA,-703779.747000001,-1006744.428,c(-703779.747000001, -1006744.428)
915,490,"dam",1,1,NA,NA,NA,NA,NA,NA,-706893.462000001,-1015780.855,c(-706893.462000001, -1015780.855)
916,491,"dam",1,1,NA,NA,NA,NA,NA,NA,-704189.190000001,-1009790.47,c(-704189.190000001, -1009790.47)
918,492,"dam",1,1,NA,NA,NA,NA,NA,NA,-706067.309,-1013120.339,c(-706067.309, -1013120.339)
919,493,"dam",1,1,NA,NA,NA,NA,NA,NA,-705138.572000001,-1012513.388,c(-705138.572000001, -1012513.388)
920,494,"dam",1,1,NA,NA,NA,NA,NA,NA,-715049.588,-1026307.181,c(-715049.588, -1026307.181)
921,495,"dam",1,1,NA,NA,NA,NA,NA,NA,-697797.817000002,-998308.831999999,c(-697797.817000002, -998308.831999999)
922,496,"dam",1,1,NA,NA,NA,NA,NA,NA,-698308.034000002,-1001419.076,c(-698308.034000002, -1001419.076)
923,497,"dam",1,1,NA,NA,NA,NA,NA,NA,-712714.454,-1037025.698,c(-712714.454, -1037025.698)
924,498,"dam",1,1,NA,NA,NA,NA,NA,NA,-661593.243999999,-1058477.897,c(-661593.243999999, -1058477.897)
925,499,"dam",1,1,NA,NA,NA,NA,NA,NA,-692388.653000001,-1043905.339,c(-692388.653000001, -1043905.339)
926,500,"dam",1,1,NA,NA,NA,NA,NA,NA,-701611.034000002,-1039385.48,c(-701611.034000002, -1039385.48)
927,501,"dam",1,1,NA,NA,NA,NA,NA,NA,-690065.469999999,-1049686.971,c(-690065.469999999, -1049686.971)
929,502,"dam",1,1,NA,NA,NA,NA,NA,NA,-704837.717999998,-1038983.313,c(-704837.717999998, -1038983.313)
930,503,"dam",1,1,NA,NA,NA,NA,NA,NA,-677565.087000001,-1057345.666,c(-677565.087000001, -1057345.666)
931,504,"dam",1,1,NA,NA,NA,NA,NA,NA,-689677.278999999,-1053707.686,c(-689677.278999999, -1053707.686)
932,505,"dam",1,1,NA,NA,NA,NA,NA,NA,-696898.861000001,-1038203.629,c(-696898.861000001, -1038203.629)
933,506,"dam",1,1,NA,NA,NA,NA,NA,NA,-718080.090999998,-1037231.981,c(-718080.090999998, -1037231.981)
934,507,"dam",0,0,NA,NA,NA,NA,NA,NA,-680461.793000001,-1058293.828,c(-680461.793000001, -1058293.828)
935,508,"dam",0,0,NA,NA,NA,NA,NA,NA,-687916.973999999,-1056729.441,c(-687916.973999999, -1056729.441)
936,509,"dam",1,1,NA,NA,NA,NA,NA,NA,-715750.258000001,-971985.778000001,c(-715750.258000001, -971985.778000001)
937,510,"dam",1,1,NA,NA,NA,NA,NA,NA,-718172.329999998,-981030.260000002,c(-718172.329999998, -981030.260000002)
938,511,"dam",1,1,NA,NA,NA,NA,NA,NA,-718157.82,-981514.874000002,c(-718157.82, -981514.874000002)
940,512,"dam",1,1,NA,NA,NA,NA,NA,NA,-716566.475000001,-977549.616,c(-716566.475000001, -977549.616)
941,513,"dam",1,1,NA,NA,NA,NA,NA,NA,-716634.741,-977449.274,c(-716634.741, -977449.274)
942,514,"dam",0,0,NA,NA,NA,NA,NA,NA,-714707.046999998,-969574.498,c(-714707.046999998, -969574.498)
943,515,"dam",0,0,NA,NA,NA,NA,NA,NA,-714561.375999998,-967195.484000001,c(-714561.375999998, -967195.484000001)
944,516,"dam",1,1,NA,NA,NA,NA,NA,NA,-717123.090999998,-977962.875999998,c(-717123.090999998, -977962.875999998)
945,517,"dam",0,0,NA,NA,NA,NA,NA,NA,-717660.539999999,-974570.649999999,c(-717660.539999999, -974570.649999999)
946,518,"dam",0,0,NA,NA,NA,NA,NA,NA,-717669.197000001,-978833.431000002,c(-717669.197000001, -978833.431000002)
939,519,"dam",1,1,NA,NA,NA,NA,NA,NA,-716572.548999999,-977513.570999999,c(-716572.548999999, -977513.570999999)
947,520,"dam",0,0,NA,NA,NA,NA,NA,NA,-717584.260000002,-974818.210000001,c(-717584.260000002, -974818.210000001)
948,521,"dam",1,1,NA,NA,NA,NA,NA,NA,-716986.280000001,-973301.66,c(-716986.280000001, -973301.66)
949,522,"dam",0,0,NA,NA,NA,NA,NA,NA,-714571.506000001,-970234.175999999,c(-714571.506000001, -970234.175999999)
950,523,"dam",0,0,NA,NA,NA,NA,NA,NA,-714509.866999999,-968907.272,c(-714509.866999999, -968907.272)
951,524,"dam",0,0,NA,NA,NA,NA,NA,NA,-717147.883000001,-978616.625,c(-717147.883000001, -978616.625)
952,525,"dam",0,0,NA,NA,NA,NA,NA,NA,-716532.164999999,-976098.103999998,c(-716532.164999999, -976098.103999998)
953,526,"dam",0,0,NA,NA,NA,NA,NA,NA,-717441.149,-974163.328000002,c(-717441.149, -974163.328000002)
954,527,"dam",0,0,NA,NA,NA,NA,NA,NA,-717054.892000001,-976653.574999999,c(-717054.892000001, -976653.574999999)
955,528,"dam",0,0,NA,NA,NA,NA,NA,NA,-716548.011999998,-975316.160999998,c(-716548.011999998, -975316.160999998)
956,529,"dam",0,0,NA,NA,NA,NA,NA,NA,-714633.664000001,-967785.601,c(-714633.664000001, -967785.601)
959,530,"dam",0,0,NA,NA,NA,NA,NA,NA,-714490.728999998,-971314.964000002,c(-714490.728999998, -971314.964000002)
960,531,"dam",0,0,NA,NA,NA,NA,NA,NA,-714602.861000001,-967460.359000001,c(-714602.861000001, -967460.359000001)
961,532,"dam",0,0,NA,NA,NA,NA,NA,NA,-714813.440000001,-969863.984000001,c(-714813.440000001, -969863.984000001)
962,533,"dam",0,0,NA,NA,NA,NA,NA,NA,-714490.438000001,-970837.166000001,c(-714490.438000001, -970837.166000001)
963,534,"dam",1,1,NA,NA,NA,NA,NA,NA,-714672.166000001,-970053.191,c(-714672.166000001, -970053.191)
964,535,"dam",1,1,NA,NA,NA,NA,NA,NA,-712721.732000001,-982991.592999998,c(-712721.732000001, -982991.592999998)
965,536,"dam",0,0,NA,NA,NA,NA,NA,NA,-712581.059999999,-983722.609999999,c(-712581.059999999, -983722.609999999)
966,537,"dam",1,1,NA,NA,NA,NA,NA,NA,-719714.010000002,-982818.670000002,c(-719714.010000002, -982818.670000002)
967,538,"dam",0,0,NA,NA,NA,NA,NA,NA,-712518.237,-982703.113000002,c(-712518.237, -982703.113000002)
970,539,"dam",0,0,NA,NA,NA,NA,NA,NA,-714615.778999999,-966557.951000001,c(-714615.778999999, -966557.951000001)
971,540,"dam",0,0,NA,NA,NA,NA,NA,NA,-714884.759,-966638.719000001,c(-714884.759, -966638.719000001)
972,541,"dam",0,0,NA,NA,NA,NA,NA,NA,-715786.829999998,-964046.620000001,c(-715786.829999998, -964046.620000001)
973,542,"dam",0,0,NA,NA,NA,NA,NA,NA,-714841.625,-965809.276999999,c(-714841.625, -965809.276999999)
974,543,"dam",0,0,NA,NA,NA,NA,NA,NA,-715381.525091104,-964672.373125497,c(-715381.525091104, -964672.373125497)
975,544,"dam",0,0,NA,NA,NA,NA,NA,NA,-715253.425000001,-965192.418000001,c(-715253.425000001, -965192.418000001)
977,545,"dam",0,0,NA,NA,NA,NA,NA,NA,-714386.739,-966529.410999998,c(-714386.739, -966529.410999998)
978,546,"dam",0,0,NA,NA,NA,NA,NA,NA,-714349.778000001,-963266.947999999,c(-714349.778000001, -963266.947999999)
979,547,"dam",1,1,NA,NA,NA,NA,NA,NA,-714046.384,-964799.868000001,c(-714046.384, -964799.868000001)
980,548,"dam",0,0,NA,NA,NA,NA,NA,NA,-713825.66,-966332.699999999,c(-713825.66, -966332.699999999)
981,549,"dam",1,1,NA,NA,NA,NA,NA,NA,-714215.055,-964421.352000002,c(-714215.055, -964421.352000002)
984,550,"dam",0,0,NA,NA,NA,NA,NA,NA,-714343.888,-963815.627999999,c(-714343.888, -963815.627999999)
985,551,"dam",0,0,NA,NA,NA,NA,NA,NA,-714322.288710445,-963714.628861025,c(-714322.288710445, -963714.628861025)
982,552,"dam",1,1,NA,NA,NA,NA,NA,NA,-714219.344000001,-964339.712000001,c(-714219.344000001, -964339.712000001)
987,553,"dam",1,1,NA,NA,NA,NA,NA,NA,-714075.710387293,-964661.821314251,c(-714075.710387293, -964661.821314251)
983,554,"dam",1,1,NA,NA,NA,NA,NA,NA,-714155.686999999,-964488.934999999,c(-714155.686999999, -964488.934999999)
988,555,"dam",0,0,NA,NA,NA,NA,NA,NA,-714273.541000001,-965199.456999999,c(-714273.541000001, -965199.456999999)
989,556,"dam",0,0,NA,NA,NA,NA,NA,NA,-714230.276000001,-965303.436999999,c(-714230.276000001, -965303.436999999)
990,557,"dam",0,0,NA,NA,NA,NA,NA,NA,-714221.723000001,-966665.134,c(-714221.723000001, -966665.134)
992,558,"dam",0,0,NA,NA,NA,NA,NA,NA,-714192.061000001,-965033.298999999,c(-714192.061000001, -965033.298999999)
993,559,"dam",0,0,NA,NA,NA,NA,NA,NA,-714223.684999999,-962620.548,c(-714223.684999999, -962620.548)
994,560,"dam",0,0,NA,NA,NA,NA,NA,NA,-714291.09,-962878.418000001,c(-714291.09, -962878.418000001)
995,561,"dam",1,1,NA,NA,NA,NA,NA,NA,-714325.892999999,-963445.372000001,c(-714325.892999999, -963445.372000001)
997,562,"dam",1,1,NA,NA,NA,NA,NA,NA,-703115.695999999,-974716.895,c(-703115.695999999, -974716.895)
999,563,"dam",0,0,NA,NA,NA,NA,NA,NA,-706233.681000002,-978641.565000001,c(-706233.681000002, -978641.565000001)
1000,564,"dam",0,0,NA,NA,NA,NA,NA,NA,-706094.300999999,-978650.697999999,c(-706094.300999999, -978650.697999999)
1001,565,"dam",0,0,NA,NA,NA,NA,NA,NA,-711998.136,-981590.383000001,c(-711998.136, -981590.383000001)
1002,566,"dam",0,0,NA,NA,NA,NA,NA,NA,-709777.732000001,-980109.155999999,c(-709777.732000001, -980109.155999999)
1003,567,"dam",0,0,NA,NA,NA,NA,NA,NA,-701321.721999999,-975738.596000001,c(-701321.721999999, -975738.596000001)
1004,568,"dam",0,0,NA,NA,NA,NA,NA,NA,-701457.620999999,-975612.993999999,c(-701457.620999999, -975612.993999999)
998,569,"dam",0,0,NA,NA,NA,NA,NA,NA,-706135.476,-978659.52,c(-706135.476, -978659.52)
1005,570,"dam",0,0,NA,NA,NA,NA,NA,NA,-712005.050999999,-975732.607999999,c(-712005.050999999, -975732.607999999)
1006,571,"dam",0,0,NA,NA,NA,NA,NA,NA,-711539.002999999,-980481.864,c(-711539.002999999, -980481.864)
1008,572,"dam",0,0,NA,NA,NA,NA,NA,NA,-711833.800000001,-981081.530000001,c(-711833.800000001, -981081.530000001)
1009,573,"dam",0,0,NA,NA,NA,NA,NA,NA,-712142.210000001,-981759.530999999,c(-712142.210000001, -981759.530999999)
1010,574,"dam",0,0,NA,NA,NA,NA,NA,NA,-712179.077,-982130.978999998,c(-712179.077, -982130.978999998)
1011,575,"dam",0,0,NA,NA,NA,NA,NA,NA,-710423.524999999,-973712.879999999,c(-710423.524999999, -973712.879999999)
1012,576,"dam",1,1,NA,NA,NA,NA,NA,NA,-707495.27,-971173.18,c(-707495.27, -971173.18)
1013,577,"dam",0,0,NA,NA,NA,NA,NA,NA,-709277.710000001,-971947.397999998,c(-709277.710000001, -971947.397999998)
1014,578,"dam",0,0,NA,NA,NA,NA,NA,NA,-709788.649,-972662.866,c(-709788.649, -972662.866)
1015,579,"dam",0,0,NA,NA,NA,NA,NA,NA,-710756.379000001,-974141.094999999,c(-710756.379000001, -974141.094999999)
1017,580,"dam",0,0,NA,NA,NA,NA,NA,NA,-709914.916999999,-973167.282000002,c(-709914.916999999, -973167.282000002)
1018,581,"dam",0,0,NA,NA,NA,NA,NA,NA,-712827.096000001,-980092.289999999,c(-712827.096000001, -980092.289999999)
1019,582,"dam",0,0,NA,NA,NA,NA,NA,NA,-707787.708999999,-971167.037999999,c(-707787.708999999, -971167.037999999)
1020,583,"dam",1,1,NA,NA,NA,NA,NA,NA,-692781.811000001,-997718.452,c(-692781.811000001, -997718.452)
1021,584,"dam",1,1,NA,NA,NA,NA,NA,NA,-694049.219999999,-996777.690000001,c(-694049.219999999, -996777.690000001)
1022,585,"dam",0,0,NA,NA,NA,NA,NA,NA,-697420.090999998,-993940.447000001,c(-697420.090999998, -993940.447000001)
1023,586,"dam",1,1,NA,NA,NA,NA,NA,NA,-696849.780000001,-992089.07,c(-696849.780000001, -992089.07)
1024,587,"dam",0,0,NA,NA,NA,NA,NA,NA,-686452.613000002,-984501.969999999,c(-686452.613000002, -984501.969999999)
1025,588,"dam",0,0,NA,NA,NA,NA,NA,NA,-686782.464000002,-984939.107999999,c(-686782.464000002, -984939.107999999)
1027,589,"dam",0,0,NA,NA,NA,NA,NA,NA,-697245.129999999,-992995.916000001,c(-697245.129999999, -992995.916000001)
1028,590,"dam",0,0,NA,NA,NA,NA,NA,NA,-685980.596999999,-983645.708000001,c(-685980.596999999, -983645.708000001)
1029,591,"dam",0,0,NA,NA,NA,NA,NA,NA,-697308.440000001,-994845.75,c(-697308.440000001, -994845.75)
1030,592,"dam",0,0,NA,NA,NA,NA,NA,NA,-696916.420000002,-995816.473999999,c(-696916.420000002, -995816.473999999)
1031,593,"dam",0,0,NA,NA,NA,NA,NA,NA,-695563.600000001,-990659.52,c(-695563.600000001, -990659.52)
1032,594,"dam",0,0,NA,NA,NA,NA,NA,NA,-692627.010000002,-988961.82,c(-692627.010000002, -988961.82)
1033,595,"dam",0,0,NA,NA,NA,NA,NA,NA,-691589.23,-989290.690000001,c(-691589.23, -989290.690000001)
1035,596,"dam",0,0,NA,NA,NA,NA,NA,NA,-687884.223000001,-989183.984999999,c(-687884.223000001, -989183.984999999)
1036,597,"dam",0,0,NA,NA,NA,NA,NA,NA,-686928.129999999,-985679.600000001,c(-686928.129999999, -985679.600000001)
1037,598,"dam",0,0,NA,NA,NA,NA,NA,NA,-696478.886,-996180.484999999,c(-696478.886, -996180.484999999)
1038,599,"dam",0,0,NA,NA,NA,NA,NA,NA,-694718.260000002,-988993.489999998,c(-694718.260000002, -988993.489999998)
1039,600,"dam",1,1,NA,NA,NA,NA,NA,NA,-686715.256999999,-995024.831,c(-686715.256999999, -995024.831)
1040,601,"dam",1,1,NA,NA,NA,NA,NA,NA,-690745.300000001,-995706.030000001,c(-690745.300000001, -995706.030000001)
1041,602,"dam",0,0,NA,NA,NA,NA,NA,NA,-683396.116999999,-1003343.529,c(-683396.116999999, -1003343.529)
1042,603,"dam",0,0,NA,NA,NA,NA,NA,NA,-684839.236000001,-1002162.529,c(-684839.236000001, -1002162.529)
1045,604,"dam",0,0,NA,NA,NA,NA,NA,NA,-682685.129999999,-1003944.457,c(-682685.129999999, -1003944.457)
1046,605,"dam",0,0,NA,NA,NA,NA,NA,NA,-690204.760000002,-998517.682999998,c(-690204.760000002, -998517.682999998)
1047,606,"dam",0,0,NA,NA,NA,NA,NA,NA,-685628.853,-1001202.785,c(-685628.853, -1001202.785)
1048,607,"dam",0,0,NA,NA,NA,NA,NA,NA,-689157.552000001,-999127.884,c(-689157.552000001, -999127.884)
1049,608,"dam",0,0,NA,NA,NA,NA,NA,NA,-687479.936000001,-1000291.827,c(-687479.936000001, -1000291.827)
1050,609,"dam",0,0,NA,NA,NA,NA,NA,NA,-685841.197000001,-1000956.407,c(-685841.197000001, -1000956.407)
1051,610,"dam",0,0,NA,NA,NA,NA,NA,NA,-685116.07,-1001740.89,c(-685116.07, -1001740.89)
1052,611,"dam",0,0,NA,NA,NA,NA,NA,NA,-686721.258000001,-1000442.079,c(-686721.258000001, -1000442.079)
1053,612,"dam",0,0,NA,NA,NA,NA,NA,NA,-691989.068,-997919.057999998,c(-691989.068, -997919.057999998)
1055,613,"dam",0,0,NA,NA,NA,NA,NA,NA,-692150.168000001,-997982.306000002,c(-692150.168000001, -997982.306000002)
1056,614,"dam",1,1,NA,NA,NA,NA,NA,NA,-676032.300000001,-989743.809999999,c(-676032.300000001, -989743.809999999)
1057,615,"dam",0,0,NA,NA,NA,NA,NA,NA,-682567.903000001,-993233.636,c(-682567.903000001, -993233.636)
1058,616,"dam",1,1,NA,NA,NA,NA,NA,NA,-684187.399999999,-994884.875999998,c(-684187.399999999, -994884.875999998)
1059,617,"dam",1,1,NA,NA,NA,NA,NA,NA,-680364.522,-989247.206,c(-680364.522, -989247.206)
1060,618,"dam",1,1,NA,NA,NA,NA,NA,NA,-678230.423999999,-988365.976,c(-678230.423999999, -988365.976)
1061,619,"dam",1,1,NA,NA,NA,NA,NA,NA,-682339.155999999,-993381.306000002,c(-682339.155999999, -993381.306000002)
1062,620,"dam",0,0,NA,NA,NA,NA,NA,NA,-684339.519000001,-995333.749000002,c(-684339.519000001, -995333.749000002)
1063,621,"dam",0,0,NA,NA,NA,NA,NA,NA,-678468.888,-1002577.952,c(-678468.888, -1002577.952)
1064,622,"dam",0,0,NA,NA,NA,NA,NA,NA,-679717.77,-1000822.86,c(-679717.77, -1000822.86)
1066,623,"dam",1,1,NA,NA,NA,NA,NA,NA,-679222.101,-1001335.22,c(-679222.101, -1001335.22)
1067,624,"dam",0,0,NA,NA,NA,NA,NA,NA,-683850.57,-996001.859999999,c(-683850.57, -996001.859999999)
1068,625,"dam",0,0,NA,NA,NA,NA,NA,NA,-684313.510000002,-995758.829999998,c(-684313.510000002, -995758.829999998)
1069,626,"dam",0,0,NA,NA,NA,NA,NA,NA,-677716.465,-1005427.2,c(-677716.465, -1005427.2)
1070,627,"dam",0,0,NA,NA,NA,NA,NA,NA,-675435.907000002,-1005774.497,c(-675435.907000002, -1005774.497)
1071,628,"dam",0,0,NA,NA,NA,NA,NA,NA,-678467.054000001,-1002993.608,c(-678467.054000001, -1002993.608)
1072,629,"dam",0,0,NA,NA,NA,NA,NA,NA,-680339.912,-999363.537999999,c(-680339.912, -999363.537999999)
1075,630,"dam",0,0,NA,NA,NA,NA,NA,NA,-670608.947000001,-980859.851,c(-670608.947000001, -980859.851)
1076,631,"dam",1,1,NA,NA,NA,NA,NA,NA,-670653.173,-980726.743999999,c(-670653.173, -980726.743999999)
1074,632,"dam",1,1,NA,NA,NA,NA,NA,NA,-670627.517999999,-980768.897999998,c(-670627.517999999, -980768.897999998)
1079,633,"dam",1,1,NA,NA,NA,NA,NA,NA,-670819.723999999,-988830.133000001,c(-670819.723999999, -988830.133000001)
1081,634,"dam",0,0,NA,NA,NA,NA,NA,NA,-670659.469999999,-980532.390000001,c(-670659.469999999, -980532.390000001)
1077,635,"dam",0,0,NA,NA,NA,NA,NA,NA,-670665.397999998,-980678.833999999,c(-670665.397999998, -980678.833999999)
1082,636,"dam",0,0,NA,NA,NA,NA,NA,NA,-670575.063999999,-981035.055,c(-670575.063999999, -981035.055)
1083,637,"dam",0,0,NA,NA,NA,NA,NA,NA,-670562.905999999,-987704.135000002,c(-670562.905999999, -987704.135000002)
1084,638,"dam",0,0,NA,NA,NA,NA,NA,NA,-670785.390000001,-988311.559999999,c(-670785.390000001, -988311.559999999)
1085,639,"dam",0,0,NA,NA,NA,NA,NA,NA,-670420.280999999,-983866.967,c(-670420.280999999, -983866.967)
1087,640,"dam",0,0,NA,NA,NA,NA,NA,NA,-670786.088,-979993.912,c(-670786.088, -979993.912)
1088,641,"dam",0,0,NA,NA,NA,NA,NA,NA,-670404.789000001,-983483.550999999,c(-670404.789000001, -983483.550999999)
1078,642,"dam",1,1,NA,NA,NA,NA,NA,NA,-670671.467999998,-980657.414000001,c(-670671.467999998, -980657.414000001)
1080,643,"dam",0,0,NA,NA,NA,NA,NA,NA,-670667.888,-980581.982999999,c(-670667.888, -980581.982999999)
1089,644,"dam",0,0,NA,NA,NA,NA,NA,NA,-670803.449999999,-986529.09,c(-670803.449999999, -986529.09)
1090,645,"dam",1,1,NA,NA,NA,NA,NA,NA,-670665.070999999,-988529.732000001,c(-670665.070999999, -988529.732000001)
1091,646,"dam",0,0,NA,NA,NA,NA,NA,NA,-670546.366999999,-989149.232999999,c(-670546.366999999, -989149.232999999)
1092,647,"dam",0,0,NA,NA,NA,NA,NA,NA,-670560.232000001,-983067.833000001,c(-670560.232000001, -983067.833000001)
1093,648,"dam",0,0,NA,NA,NA,NA,NA,NA,-670573.326000001,-980438.217999998,c(-670573.326000001, -980438.217999998)
1094,649,"dam",1,1,NA,NA,NA,NA,NA,NA,-671100.951000001,-994126.627999999,c(-671100.951000001, -994126.627999999)
1095,650,"dam",1,1,NA,NA,NA,NA,NA,NA,-672550.149,-992854.774999999,c(-672550.149, -992854.774999999)
1096,651,"dam",0,0,NA,NA,NA,NA,NA,NA,-671297.833999999,-995637.782000002,c(-671297.833999999, -995637.782000002)
1097,652,"dam",0,0,NA,NA,NA,NA,NA,NA,-669565.182,-996922.963,c(-669565.182, -996922.963)
1098,653,"dam",0,0,NA,NA,NA,NA,NA,NA,-667732.844000001,-998157.294,c(-667732.844000001, -998157.294)
1099,654,"dam",0,0,NA,NA,NA,NA,NA,NA,-666775.526000001,-998587.105999999,c(-666775.526000001, -998587.105999999)
1100,655,"dam",0,0,NA,NA,NA,NA,NA,NA,-665815.217,-999739.995999999,c(-665815.217, -999739.995999999)
1101,656,"dam",0,0,NA,NA,NA,NA,NA,NA,-665119.263,-1002039.59,c(-665119.263, -1002039.59)
1102,657,"dam",0,0,NA,NA,NA,NA,NA,NA,-670638.629000001,-996403.557999998,c(-670638.629000001, -996403.557999998)
1103,658,"dam",1,1,NA,NA,NA,NA,NA,NA,-667715.995000001,-995846.895,c(-667715.995000001, -995846.895)
1104,659,"dam",1,1,NA,NA,NA,NA,NA,NA,-670313.714000002,-995564.329,c(-670313.714000002, -995564.329)
1106,660,"dam",0,0,NA,NA,NA,NA,NA,NA,-656741.149999999,-1004424.98,c(-656741.149999999, -1004424.98)
1107,661,"dam",0,0,NA,NA,NA,NA,NA,NA,-658864.32,-1004632.7,c(-658864.32, -1004632.7)
