"id_barrier","id_links","type","pass_u","pass_d","num","den","index","index_bl","d_index","source","lon","lat","geometry"
47,51,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-454371.305,-1100878.685,c(-454371.305, -1100878.685)
48,52,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-454367.171,-1100657.389,c(-454367.171, -1100657.389)
49,53,"dam",0,0,4357.97845577012,35783.0896011278,0.121788769621301,0.121646356951279,0.117071052180346,"1",-455360.475000001,-1097071.684,c(-455360.475000001, -1097071.684)
50,54,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-454399.149999999,-1100468.515,c(-454399.149999999, -1100468.515)
51,55,"dam",0,0,4472.44722618094,35783.0896011278,0.12498773236283,0.121646356951279,2.74679447481498,"1",-459922.017000001,-1091861.852,c(-459922.017000001, -1091861.852)
52,56,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-454895.550999999,-1098780.999,c(-454895.550999999, -1098780.999)
54,57,"dam",1,1,4352.88249043839,35783.0896011278,0.121646356951279,0.121646356951279,0,"1",-455850.364999998,-1094694.902,c(-455850.364999998, -1094694.902)
NA,58,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-474998.940000001,-1101382.56,c(-474998.940000001, -1101382.56)
NA,59,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-470428.645,-1097814.415,c(-470428.645, -1097814.415)
NA,60,"joint",NA,NA,NA,NA,NA,NA,NA,NA,-465917.940000001,-1089255.4,c(-465917.940000001, -1089255.4)
